,title,mp3_url,midi_url,metadata
134,"
	 Aiko Juaniko Olabarriko         
	",https://bdb.bertsozale.eus/common/file/get/32893,https://bdb.bertsozale.eus/common/file/get/21952,"['Lauko handia (hg) / Bi puntuko handia (ip)', 'AB', '1/5/6/4/3']"
135,,,,[]
136,"
	 Aingeru batek dio II         
	",https://bdb.bertsozale.eus/common/file/get/31996,https://bdb.bertsozale.eus/common/file/get/25312,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDB2', '6/7']"
137,"
	 Aingeru batek Mariari I         
	",https://bdb.bertsozale.eus/common/file/get/30913,https://bdb.bertsozale.eus/common/file/get/22735,"['Zortzikoa, handiaren moldekoa, 4 puntuz (hg) / Lau puntukoa, handiaren moldekoa (ip)', 'A1A2BB', 'Hutsik']"
138,"
	 Aingeru batek Mariari II         
	",https://bdb.bertsozale.eus/common/file/get/32931,https://bdb.bertsozale.eus/common/file/get/21955,"['Lau puntukoa, berdinaren moldekoa', 'A1A2', '4/5/4/2/2']"
139,"
	 Aingeru batek Mariari III         
	",https://bdb.bertsozale.eus/common/file/get/31535,https://bdb.bertsozale.eus/common/file/get/25060,"['Zortzi puntukoa, berdinaren moldekoa', 'ABD1D2', '9/8']"
140,"
	 Aingeru batek Mariari IV         / Zelutik jinik ainguriak      
	",https://bdb.bertsozale.eus/common/file/get/31569,https://bdb.bertsozale.eus/common/file/get/25063,"['Lau puntukoa, berdinaren moldekoa', 'AB', '3/6/3/5']"
141,"
	 Aingeru batek Mariari V         
	",https://bdb.bertsozale.eus/common/file/get/31606,https://bdb.bertsozale.eus/common/file/get/25066,"['Lau puntukoa, berdinaren moldekoa', 'A1A2', '9/8']"
142,"
	 Aingeru batek Mariari VI         
	",https://bdb.bertsozale.eus/common/file/get/31773,https://bdb.bertsozale.eus/common/file/get/26239,"['Lauko handia (hg) / Bi puntuko handia (ip)', 'AB', '10/8']"
143,"
	 Aingeru batek Mariari VII         
	",https://bdb.bertsozale.eus/common/file/get/31812,https://bdb.bertsozale.eus/common/file/get/26242,"['Lauko handia (hg) / Bi puntuko handia (ip)', 'AB', '10/8']"
144,"
	 Aingeru zuri eder bat         
	",https://bdb.bertsozale.eus/common/file/get/31534,https://bdb.bertsozale.eus/common/file/get/20950,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'AB', 'Hutsik']"
145,,,,[]
146,"
	 Aingerutxo batek esan omen du         
	",https://bdb.bertsozale.eus/common/file/get/33270,https://bdb.bertsozale.eus/common/file/get/18832,"['Zortzikoa, berdinaren moldekoa, 4 puntuz (hg) / Lau puntukoa, berdinaren moldekoa (ip)', 'ABAB', '13']"
147,"
	 Aingerutxo polita         
	",https://bdb.bertsozale.eus/common/file/get/31432,https://bdb.bertsozale.eus/common/file/get/25831,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'AB', '7/6']"
148,"
	 Aingerutxo zerukua         
	",https://bdb.bertsozale.eus/common/file/get/32661,https://bdb.bertsozale.eus/common/file/get/26857,"['Lau puntuko berdina, 8 silabaz', 'ABDE', '8/8/8/8']"
149,"
	 Aingeruzko lirio         / Ama maite Maria III      
	",https://bdb.bertsozale.eus/common/file/get/33304,https://bdb.bertsozale.eus/common/file/get/18835,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '7/6']"
150,"
	 Aingiruen erregina         
	",https://bdb.bertsozale.eus/common/file/get/33307,https://bdb.bertsozale.eus/common/file/get/26701,"['Seiko ertaina (hg) / Hiru puntuko ertaina (ip)', 'ABD', '7/8']"
151,"
	 Aintza ta aintza zeruetan         
	",https://bdb.bertsozale.eus/common/file/get/31191,https://bdb.bertsozale.eus/common/file/get/23878,"['Zortziko ertaina (hg) / Lau puntuko ertaina (ip)', 'ABD1D2', '15']"
152,"
	 Aintza zeruan Jaungoikoari         
	",https://bdb.bertsozale.eus/common/file/get/31856,https://bdb.bertsozale.eus/common/file/get/26422,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'ABAD', '10/8']"
153,,,,[]
154,,,,[]
155,"
	 Aisa pentsatu nuen         
	",https://bdb.bertsozale.eus/common/file/get/30881,https://bdb.bertsozale.eus/common/file/get/21451,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'A1A2A3', 'Hutsik']"
156,"
	 Aista txikurrun txakun         
	",https://bdb.bertsozale.eus/common/file/get/31568,https://bdb.bertsozale.eus/common/file/get/20953,"['Laukoa, txikiaren moldekoa, 2 puntuz (hg) / Bi puntukoa, txikiaren moldekoa (ip)', 'AB', '7/5']"
157,,,,[]
158,"
	 Aita aitzinerako I         
	",https://bdb.bertsozale.eus/common/file/get/33339,https://bdb.bertsozale.eus/common/file/get/18838,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AABA', '7/6']"
159,"
	 Aita aitzinerako II         
	",https://bdb.bertsozale.eus/common/file/get/32035,https://bdb.bertsozale.eus/common/file/get/25315,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'A1A2BA1', '7/6']"
160,"
	 Aita asmo hartu det         
	",https://bdb.bertsozale.eus/common/file/get/32755,https://bdb.bertsozale.eus/common/file/get/21586,"['Hamarreko txikia (hg) / Bost puntuko txikia (ip)', 'A1BDA2B', '13']"
161,"
	 Aita ekar zazu         
	",https://bdb.bertsozale.eus/common/file/get/33068,https://bdb.bertsozale.eus/common/file/get/26128,"['Hamarreko txikia (hg) / Bost puntuko txikia (ip)', 'ABDE', '7/6']"
162,"
	 Aita Frai Antonio         
	",https://bdb.bertsozale.eus/common/file/get/33377,https://bdb.bertsozale.eus/common/file/get/18841,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'A1A2A1A2', '7/6']"
163,"
	 Aita Gandiagaren         
	",https://bdb.bertsozale.eus/common/file/get/30919,https://bdb.bertsozale.eus/common/file/get/21454,"['Seiko txikia (hg) / Hiru puntuko txikia (ip)', 'ABD', '7/6']"
164,"
	 Aita izena kanta beharrak         
	",https://bdb.bertsozale.eus/common/file/get/31661,https://bdb.bertsozale.eus/common/file/get/23515,"['Hamarreko handia (hg) / Bost puntuko handia (ip)', 'AB1B2DB3', '5/5/4/4']"
165,"
	 Aita Jainkoak egin banindu A         / Txiki-txikitik aita ta amak         / Etxekoek lo itera juan ta   
	",https://bdb.bertsozale.eus/common/file/get/30951,https://bdb.bertsozale.eus/common/file/get/22738,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'ABDB', '10/8']"
166,,,,[]
167,"
	 Aita Jainkoak egin banindu C         
	",https://bdb.bertsozale.eus/common/file/get/31895,https://bdb.bertsozale.eus/common/file/get/26425,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'ABDB', '10/8']"
168,"
	 Aita Jose santua         
	",https://bdb.bertsozale.eus/common/file/get/33450,https://bdb.bertsozale.eus/common/file/get/18844,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'A1A2BA2', '7/6']"
169,"
	 Aita Periko seme Juaniko         
	",https://bdb.bertsozale.eus/common/file/get/30998,https://bdb.bertsozale.eus/common/file/get/26356,"['Seiko handia (hg) / Hiru puntuko handia (ip)', 'ABD', '18/18']"
170,"
	 Aita saldu nauzu         / Maritxu Muñondiko      
	",https://bdb.bertsozale.eus/common/file/get/33488,https://bdb.bertsozale.eus/common/file/get/18847,"['Zortzikoa, txikiaren modekoa, 4 puntuz (hg) / Lau puntukoa, txikiaren modekoa (ip)', 'A1A2BA2', '7/6']"
171,"
	 Aita San Antonio II         / Arrain saltzailia         / Purra-purra purrarira   
	",https://bdb.bertsozale.eus/common/file/get/33523,https://bdb.bertsozale.eus/common/file/get/18850,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '13']"
172,"
	 Aita San Antonio III         
	",https://bdb.bertsozale.eus/common/file/get/30785,https://bdb.bertsozale.eus/common/file/get/18853,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDD', '7/6']"
173,"
	 Aita San Inazio I         
	",https://bdb.bertsozale.eus/common/file/get/32827,https://bdb.bertsozale.eus/common/file/get/21589,"['Hamarreko txikia (hg) / Bost puntuko txikia (ip)', 'AB1B2A2B1', '7/6']"
174,"
	 Aita San Inazio II         
	",https://bdb.bertsozale.eus/common/file/get/32866,https://bdb.bertsozale.eus/common/file/get/21592,"['Hamarreko txikia (hg) / Bost puntuko txikia (ip)', 'ABDEA', '4/2/5/2']"
175,"
	 Aita San Inazio III         
	",https://bdb.bertsozale.eus/common/file/get/32906,https://bdb.bertsozale.eus/common/file/get/21595,"['Hamarreko txikia (hg) / Bost puntuko txikia (ip)', 'ABDEB', '7/6']"
176,"
	 Aita San Inazio IV         
	",https://bdb.bertsozale.eus/common/file/get/32942,https://bdb.bertsozale.eus/common/file/get/21598,"['Hamarreko txikia (hg) / Bost puntuko txikia (ip)', 'ABDA2B', '7/6']"
177,"
	 Aita San Inazio V         
	",https://bdb.bertsozale.eus/common/file/get/30819,https://bdb.bertsozale.eus/common/file/get/18856,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'A1A2BD', '7/6']"
178,"
	 Aita San Inazio VI         
	",https://bdb.bertsozale.eus/common/file/get/32934,https://bdb.bertsozale.eus/common/file/get/27055,"['Hamarreko txikia (hg) / Bost puntuko txikia (ip)', 'ABDAB', '7/6']"
179,"
	 Aita San Migel Idurretako         
	",https://bdb.bertsozale.eus/common/file/get/32967,https://bdb.bertsozale.eus/common/file/get/21958,"['Lauko handia (hg) / Bi puntuko handia (ip)', 'AB', '1/4/6/4/3']"
180,"
	 Aita-semeak tabernan daude I         
	",https://bdb.bertsozale.eus/common/file/get/31027,https://bdb.bertsozale.eus/common/file/get/22741,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'A1A2BD', '5/5/8']"
181,"
	 Aita-semeak tabernan daude II         
	",https://bdb.bertsozale.eus/common/file/get/31849,https://bdb.bertsozale.eus/common/file/get/26245,"['Lauko handia (hg) / Bi puntuko handia (ip)', 'AB', '18']"
182,"
	 Aita-semiak olara juan dire         
	",https://bdb.bertsozale.eus/common/file/get/31886,https://bdb.bertsozale.eus/common/file/get/26248,"['Lauko handia (hg) / Bi puntuko handia (ip)', 'AB', '1/10/2/2/']"
183,"
	 Aita ta ama Bizkaian daude         
	",https://bdb.bertsozale.eus/common/file/get/32970,https://bdb.bertsozale.eus/common/file/get/27058,"['Lauko handia (hg) / Bi puntuko handia (ip)', 'AA', '5/5/8']"
184,"
	 Aita zahar bat badegu         
	",https://bdb.bertsozale.eus/common/file/get/33103,https://bdb.bertsozale.eus/common/file/get/26131,"['Hamarreko txikia (hg) / Bost puntuko txikia (ip)', 'AAABA', '7/6']"
185,"
	 Aita zer egin duzu         
	",https://bdb.bertsozale.eus/common/file/get/30857,https://bdb.bertsozale.eus/common/file/get/18859,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABAB', '7/6']"
186,"
	 Aita zuk ekarrazu         
	",https://bdb.bertsozale.eus/common/file/get/32979,https://bdb.bertsozale.eus/common/file/get/21601,"['Hamarreko txikia (hg) / Bost puntuko txikia (ip)', 'A1BD1D2A2', '6/7']"
187,"
	 Aitak artajorrara         
	",https://bdb.bertsozale.eus/common/file/get/31605,https://bdb.bertsozale.eus/common/file/get/20956,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'AB', '6/7']"
188,"
	 Aitak eta amak herritik         / Pena dut eta dolore         / Nere mutil ttipiena   
	",https://bdb.bertsozale.eus/common/file/get/31642,https://bdb.bertsozale.eus/common/file/get/25069,"['Bosteko berezia, 4 puntuz (hg) / Lau puntuko berezia (ip)', 'AB1B2', '8/8/14/']"
189,"
	 Aitak eta amak neri         
	",https://bdb.bertsozale.eus/common/file/get/30897,https://bdb.bertsozale.eus/common/file/get/18862,"['Zortzikoa, berdinaren moldekoa, 4 puntuz (hg) / Lau puntukoa, berdinaren moldekoa (ip)', 'AABA', '7/6']"
190,"
	 Aitak tuntun amak tuntun         
	",https://bdb.bertsozale.eus/common/file/get/33417,https://bdb.bertsozale.eus/common/file/get/26707,"['Zortziko ertaina (hg) / Lau puntuko ertaina (ip)', 'ABD1D2', '2/2/2/2/2']"
191,"
	 Aitari galdegin lizentzia         
	",https://bdb.bertsozale.eus/common/file/get/32699,https://bdb.bertsozale.eus/common/file/get/26860,"['Lau puntuko berdina, 8 silabaz', 'AB1AB2', '8/8/8/8']"
192,"
	 Aitarik ez dut eta         
	",https://bdb.bertsozale.eus/common/file/get/30936,https://bdb.bertsozale.eus/common/file/get/18865,"['Zortzikoa, txikiaren modekoa, 4 puntuz (hg) / Lau puntukoa, txikiaren modekoa (ip)', 'A1A2BA2', '7/6']"
193,"
	 Aitona kaskazuri         
	",https://bdb.bertsozale.eus/common/file/get/31641,https://bdb.bertsozale.eus/common/file/get/20959,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'AB', '7/6']"
194,"
	 Aitorren hizkuntz zaharra         
	",https://bdb.bertsozale.eus/common/file/get/30975,https://bdb.bertsozale.eus/common/file/get/18868,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'A1A2BD', '7/6']"
195,"
	 Aitu behar dituzu         
	",https://bdb.bertsozale.eus/common/file/get/31011,https://bdb.bertsozale.eus/common/file/get/18871,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AABA', '6/7']"
196,,,,[]
197,"
	 Aixa altxatu zuten         
	",https://bdb.bertsozale.eus/common/file/get/32072,https://bdb.bertsozale.eus/common/file/get/25318,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '7/6']"
198,"
	 Aizak hi Anjel jakingo al dek         
	",https://bdb.bertsozale.eus/common/file/get/31625,https://bdb.bertsozale.eus/common/file/get/23512,"['Hamarreko handia (hg) / Bost puntuko handia (ip)', 'AB1DB2B1', '5/5/5/3']"
199,"
	 Aizak hi errenteriar         
	",https://bdb.bertsozale.eus/common/file/get/32109,https://bdb.bertsozale.eus/common/file/get/25321,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDB', '7/6']"
200,"
	 Aizak Txanton Premini I         
	",https://bdb.bertsozale.eus/common/file/get/32716,https://bdb.bertsozale.eus/common/file/get/21583,"['Hamarreko txikia (hg) / Bost puntuko txikia (ip)', 'A1BDA2B', 'Hutsik']"
201,"
	 Aizazu Suantxa I         / Agur-agur Juantxo I          / Suantxarena   
	",https://bdb.bertsozale.eus/common/file/get/32829,https://bdb.bertsozale.eus/common/file/get/24976,"['Bederatzikoa, txikiaren moldekoa, 6 puntuz (hg) / Sei puntukoa, txikiaren moldekoa (ip)', 'Hutsik']"
202,"
	 Aizazu Suantxa II         / Agur-agur Juantxo II       
	",https://bdb.bertsozale.eus/common/file/get/32908,https://bdb.bertsozale.eus/common/file/get/24979,"['Hamaikakoa, txikiaren moldekoa, 7 puntuz (hg) / Zazpi puntukoa, txikiaren moldekoa (ip)', 'Hutsik']"
203,"
	 Aizazu Suantxa III         / Agur-agur Juantxo III       
	",https://bdb.bertsozale.eus/common/file/get/32944,https://bdb.bertsozale.eus/common/file/get/24982,"['Bederatzikoa, txikiaren moldekoa, 6 puntuz (hg) / Sei puntukoa, txikiaren moldekoa (ip)', 'Hutsik']"
204,"
	 Aizazu Suantxa IV         / Abur-abur Juantxo      
	",https://bdb.bertsozale.eus/common/file/get/32000,https://bdb.bertsozale.eus/common/file/get/26986,"['Hamaikakoa, txikiaren moldekoa, 7 puntuz (hg) / Zazpi puntukoa, txikiaren moldekoa (ip)', 'ABD...', '6/5']"
205,"
	 Aizazu Suantxa V         / Agur-agur Juantxo IV      
	",https://bdb.bertsozale.eus/common/file/get/32039,https://bdb.bertsozale.eus/common/file/get/26989,"['Hamaikakoa, txikiaren moldekoa, 7 puntuz (hg) / Zazpi puntukoa, txikiaren moldekoa (ip)', 'ABD..', 'Hutsik']"
206,"
	 Aizkora etxean ta         
	",https://bdb.bertsozale.eus/common/file/get/31679,https://bdb.bertsozale.eus/common/file/get/20962,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'AB', '7/6']"
207,"
	 Aker galanta da ta         / Punta motz II       
	",https://bdb.bertsozale.eus/common/file/get/32480,https://bdb.bertsozale.eus/common/file/get/26083,"['Seiko txikia (hg) / Hiru puntuko txikia (ip)', 'ABD', '6/7']"
208,"
	 Aker isaso majoak         
	",https://bdb.bertsozale.eus/common/file/get/31727,https://bdb.bertsozale.eus/common/file/get/24094,"['Zazpikoa, berdinaren moldekoa, 5 puntuz (hg) / Bost puntukoa, berdinaren moldekoa (ip)', 'ABDEAF', '8/8/18/8/']"
209,"
	 Akerra hartu nuen         
	",https://bdb.bertsozale.eus/common/file/get/31086,https://bdb.bertsozale.eus/common/file/get/18874,"['Zortzikoa, txikiaren modekoa, 4 puntuz (hg) / Lau puntukoa, txikiaren modekoa (ip)', 'ABDE', '7/6']"
210,"
	 Akerra ikusi degu         
	",https://bdb.bertsozale.eus/common/file/get/31715,https://bdb.bertsozale.eus/common/file/get/20965,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', '6/7']"
211,"
	 Ala kinkirrinera         
	",https://bdb.bertsozale.eus/common/file/get/31750,https://bdb.bertsozale.eus/common/file/get/20968,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'AB', '7/6']"
212,"
	 Alabatua izan dedila         
	",https://bdb.bertsozale.eus/common/file/get/33003,https://bdb.bertsozale.eus/common/file/get/21961,"['AB', '5/5/4/2/2']"
213,"
	 Albaiteruen sala I         
	",https://bdb.bertsozale.eus/common/file/get/32981,https://bdb.bertsozale.eus/common/file/get/24985,"['Hamarrekoa, txikiaren moldekoa, 5 puntuz (hg) / Bost puntukoa, txikiaren moldekoa (ip)', 'ABD...', '7/6']"
214,"
	 Albaiteruen sala II         
	",https://bdb.bertsozale.eus/common/file/get/33017,https://bdb.bertsozale.eus/common/file/get/24988,"['Hamarrekoa, txikiaren moldekoa, 5 puntuz (hg) / Bost puntukoa, txikiaren moldekoa (ip)', 'ABDE...', '7/6']"
215,"
	 Albako gultzurruna A         / Zertara joaten dira A          / Ipurzuloa itxita A   
	",https://bdb.bertsozale.eus/common/file/get/31120,https://bdb.bertsozale.eus/common/file/get/18877,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'A1A2BA2', '7/6']"
216,"
	 Albako gultzurruna B         / Zertara joaten dira B          / Ipurzuloa itxita B    
	",https://bdb.bertsozale.eus/common/file/get/31155,https://bdb.bertsozale.eus/common/file/get/18880,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'A1A2BD', '7/6']"
217,"
	 Albiste zirinolak         
	",https://bdb.bertsozale.eus/common/file/get/32334,https://bdb.bertsozale.eus/common/file/get/27010,"['Hamalaukoa, txikiaren moldekoa, 9 puntuz (hg) / Bederatzi puntukoa, txikiaren moldekoa (ip)', 'ABD..', '7/6']"
218,"
	 Albizturtikan Bidaniraino         
	",https://bdb.bertsozale.eus/common/file/get/31696,https://bdb.bertsozale.eus/common/file/get/23518,"['Hamabiko handia (hg) / Sei puntuko handia (ip)', 'A1A2BD1D2D', '5/5/4/4']"
219,"
	 Aldaketa asko dira         
	",https://bdb.bertsozale.eus/common/file/get/31190,https://bdb.bertsozale.eus/common/file/get/18883,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '7/6']"
220,"
	 Aldapeko Maria I-A         
	",https://bdb.bertsozale.eus/common/file/get/31225,https://bdb.bertsozale.eus/common/file/get/18886,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDB', '7/6']"
221,"
	 Aldapeko Maria I-B         / Baratzeko pikuak VIII      
	",https://bdb.bertsozale.eus/common/file/get/32145,https://bdb.bertsozale.eus/common/file/get/25324,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'A1A2BA2', '7/6']"
222,"
	 Aldapeko Maria I-C         / Baratzeko pikuak IX      
	",https://bdb.bertsozale.eus/common/file/get/32180,https://bdb.bertsozale.eus/common/file/get/25327,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'A1A2BA2', '7/6']"
223,"
	 Aldapeko Maria II         
	",https://bdb.bertsozale.eus/common/file/get/32516,https://bdb.bertsozale.eus/common/file/get/26086,"['Seiko txikia (hg) / Hiru puntuko txikia (ip)', 'A1A2B', '7/6']"
224,"
	 Aldatze igara ta         
	",https://bdb.bertsozale.eus/common/file/get/31466,https://bdb.bertsozale.eus/common/file/get/25834,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'AB', '7/6']"
225,,,,[]
226,"
	 Aldixe batez nindagoelarik         
	",https://bdb.bertsozale.eus/common/file/get/31189,https://bdb.bertsozale.eus/common/file/get/22381,"['Seikoa, handiaren moldekoa, 3 puntuz (hg) / Hiru puntukoa, handiaren moldekoa (ip)', 'AB1B2', '6/4/6/2']"
227,"
	 Aldude eta Banka         
	",https://bdb.bertsozale.eus/common/file/get/31263,https://bdb.bertsozale.eus/common/file/get/18889,"['Zortzikoa, txikiaren modekoa, 4 puntuz (hg) / Lau puntukoa, txikiaren modekoa (ip)', 'A1A2BA3', '7/6']"
